iso_code	Glottocode	gloss_global	Word_Form	phon_northeuralex	IPA	ASJP	List	Dolgo	Next_Step
eng	stan1293	drei::NUM	three	θɹiː	θ ɹ i i	8ri	DRI	TRV	validate
eng	stan1293	vier::NUM	four	fɔː	f ɔ ɔ	fo	BU	PV	validate
eng	stan1293	fünf::NUM	five	faɪv	f a ɪ v	faiv	BAIB	PVW	validate
eng	stan1293	und::CNJ	and	ænd	æ n d	End	ENT	VNT	validate
eng	stan1293	stehen::V	stand	stænd	s t æ n d	stEnd	STENT	STVNT	validate
eng	stan1293	sitzen::V	sit	sɪt	s ɪ t	sit	SIT	SVT	validate
eng	stan1293	liegen::V	lie	laɪ	l a ɪ	lai	LAI	RV	validate
eng	stan1293	wehen::V	blow	bləʊ	b l ə ʊ	bl3u	PLEY	PRV	validate
eng	stan1293	fließen::V	flow	fləʊ	f l ə ʊ	fl3u	BLEY	PRV	validate
eng	stan1293	fallen::V	fall	fɔːl	f ɔ ɔ l	fol	BUL	PVR	validate
eng	stan1293	brennen::V	burn	bɜːn	b ɜ ɜ n	b3n	PEN	PVN	validate
eng	stan1293	leben::V	be alive	bɪ əˈlaɪv	b ɪ _ ə l a ɪ v	bi3laiv	PI_ELAIB	PV_VRVW	validate
eng	stan1293	atmen::V	breathe	bɹiːð	b ɹ i i ð	bri8	PRID	PRVT	validate
eng	stan1293	trinken::V	drink	dɹɪŋk	d ɹ ɪ ŋ k	driNk	TRINK	TRVNK	validate
eng	stan1293	essen::V	eat	iːt	i i t	it	IT	VT	validate
eng	stan1293	schlafen::V	sleep	sliːp	s l i i p	slip	SLIP	SRVP	validate
eng	stan1293	sterben::V	die	daɪ	d a ɪ	dai	TAI	TV	validate
eng	stan1293	laufen::V	walk	wɔːk	w ɔ ɔ k	wok	WUK	WVK	validate
eng	stan1293	schwimmen::V	swim	swɪm	s w ɪ m	swim	SWIM	SWVM	validate
eng	stan1293	fliegen::V	fly	flaɪ	f l a ɪ	flai	BLAI	PRV	validate
eng	stan1293	kommen::V	come	kʌm	k ʌ m	kom	KEM	KVM	validate
eng	stan1293	lachen::V	laugh	lɑːf	l ɑ ɑ f	laf	LAB	RVP	validate
eng	stan1293	fürchten::V	be afraid of	bɪ əˈfɹeɪd əv	b ɪ _ ə f ɹ e ɪ d _ ə v	bi3freid3v	PI_EBREIT_EB	PV_VPRVT_VW	validate
eng	stan1293	sehen::V	see	siː	s i i	si	SI	SV	validate
eng	stan1293	hören::V	hear	hɪə	h ɪ ə	hi3	HIE	HV	validate
eng	stan1293	frieren::V	be cold	bɪ ˈkəʊld	b ɪ _ k ə ʊ l d	bik3uld	PI_KEYLT	PV_KVRT	validate
eng	stan1293	graben::V	dig	dɪɡ	d ɪ ɡ	dig	TIK	TVK	validate
eng	stan1293	wenden::V	turn	tɜːn	t ɜ ɜ n	t3n	TEN	TVN	validate
eng	stan1293	halten::V	hold	həʊld	h ə ʊ l d	h3uld	HEYLT	HVRT	validate
eng	stan1293	kratzen::V	scrape	skɹeɪp	s k ɹ e ɪ p	skreip	SKREIP	SKRVP	validate
eng	stan1293	beißen::V	bite	baɪt	b a ɪ t	bait	PAIT	PVT	validate
eng	stan1293	binden::V	tie	taɪ	t a ɪ	tai	TAI	TV	validate
eng	stan1293	hauen::V	hit	hɪt	h ɪ t	hit	HIT	HVT	validate
eng	stan1293	reiben::V	rub	ɹʌb	ɹ ʌ b	rob	REP	RVP	validate
eng	stan1293	schneiden::V	cut	kʌt	k ʌ t	kot	KET	KVT	validate
eng	stan1293	ziehen::V	pull	pʊl	p ʊ l	pul	PYL	PVR	validate
eng	stan1293	werfen::V	throw	θɹəʊ	θ ɹ ə ʊ	8r3u	DREY	TRV	validate
eng	stan1293	teilen::V	divide	dɪˈvaɪd	d ɪ v a ɪ d	divaid	TIBAIT	TVWVT	validate
eng	stan1293	geben::V	give	ɡɪv	ɡ ɪ v	giv	KIB	KVW	validate
eng	stan1293	spielen::V	play	pleɪ	p l e ɪ	plei	PLEI	PRV	validate
eng	stan1293	singen::V	sing	sɪŋ	s ɪ ŋ	siN	SIN	SVN	validate
eng	stan1293	stechen::V	sting	stɪŋ	s t ɪ ŋ	stiN	STIN	STVN	validate
eng	stan1293	stoßen::V	shove	ʃʌv	ʃ ʌ v	Sov	SEB	SVW	validate
eng	stan1293	töten::V	kill	kɪl	k ɪ l	kil	KIL	KVR	validate
eng	stan1293	jagen::V	hunt	hʌnt	h ʌ n t	hont	HENT	HVNT	validate
eng	stan1293	nähen::V	sew	səʊ	s ə ʊ	s3u	SEY	SV	validate
eng	stan1293	waschen::V	wash	wɒʃ	w ɒ ʃ	woS	WOS	WVS	validate
eng	stan1293	abwischen::V	wipe	waɪp	w a ɪ p	waip	WAIP	WVP	validate
eng	stan1293	sagen::V	say	seɪ	s e ɪ	sei	SEI	SV	validate
eng	stan1293	denken::V	think	θɪŋk	θ ɪ ŋ k	8iNk	DINK	TVNK	validate
eng	stan1293	wissen::V	know	nəʊ	n ə ʊ	n3u	NEY	NV	validate
eng	stan1293	zählen::V	count	ˈkaʊnt	k a ʊ n t	kaunt	KAYNT	KVNT	validate
gle	iris1253	Auge::N	súil	sˠuːlʲ	sˠ u u lʲ	sul	SYL	SVR	validate
gle	iris1253	Ohr::N	cluas	kl̪ˠʊəsˠ	k lˠ ʊ ə sˠ	klu3s	KLYES	KRVS	validate
gle	iris1253	Nase::N	soc	sˠɔk	sˠ ɔ k	sok	SUK	SVK	validate
gle	iris1253	Mund::N	béal	bʲeːl̪ˠ	bʲ e e lˠ	bel	PEL	PVR	validate
gle	iris1253	Zahn::N	fiacail	fʲɪəkəlʲ	fʲ ɪ ə k ə lʲ	fi3k3l	BIEKEL	PVKVR	validate
gle	iris1253	Zunge::N	teanga	tʲaŋɡə	tʲ a ŋ ɡ ə	taNg3	TANKE	TVNKV	validate
gle	iris1253	Haar::N	gruaig	ɡɾˠʊəɟ	ɡ ɾˠ ʊ ə ɟ	gru3C	KRYEC	KRVK	validate
gle	iris1253	Hals::N	muinéal	mˠɪnʲaːl̪ˠ	mˠ ɪ nʲ a a lˠ	minal	MINAL	MVNVR	validate
gle	iris1253	Kopf::N	ceann	can̪ˠ	c a nˠ	Tan	CAN	KVN	validate
gle	iris1253	Rücken::N	droim	d̪ˠɾˠɔmʲ	dˠ ɾˠ ɔ mʲ	drom	TRUM	TRVM	validate
gle	iris1253	Bauch::N	bolg	bˠɔl̪ˠəɡ	bˠ ɔ lˠ ə ɡ	bol3g	PULEK	PVRVK	validate
gle	iris1253	Brust::N	brollach	bˠɾˠɔl̪ˠəx	bˠ ɾˠ ɔ lˠ ə x	brol3x	PRULEG	PRVRVK	validate
gle	iris1253	Hand::N	lámh	l̪ˠaːvˠ	lˠ a a vˠ	lav	LAB	RVW	validate
gle	iris1253	Nagel[Anatomie]::N	ionga	ɪŋɡə	ɪ ŋ ɡ ə	iNg3	INKE	VNKV	validate
gle	iris1253	Fuß::N	cos	kɔsˠ	k ɔ sˠ	kos	KUS	KVS	validate
gle	iris1253	Fuß::N	troigh	t̪ˠɾˠɔɟ	tˠ ɾˠ ɔ ɟ	troC	TRUC	TRVK	validate
gle	iris1253	Knie::N	glúin	ɡl̪ˠuːnʲ	ɡ lˠ u u nʲ	glun	KLYN	KRVN	validate
gle	iris1253	Bein::N	cos	kɔsˠ	k ɔ sˠ	kos	KUS	KVS	validate
gle	iris1253	Haut::N	cneas	cnʲasˠ	c nʲ a sˠ	Tnas	CNAS	KNVS	validate
gle	iris1253	Haut::N	craiceann	kɾˠacən̪ˠ	k ɾˠ a c ə nˠ	kraT3n	KRACEN	KRVKVN	validate
gle	iris1253	Blut::N	fuil	fˠɪlʲ	fˠ ɪ lʲ	fil	BIL	PVR	validate
gle	iris1253	Knochen::N	cnámh	kn̪ˠaːvˠ	k nˠ a a vˠ	knav	KNAB	KNVW	validate
gle	iris1253	Herz::N	croí	kɾˠiː	k ɾˠ i i	kri	KRI	KRV	validate
gle	iris1253	Leber::N	ae	eː	e e	e	E	V	validate
gle	iris1253	Himmel::N	spéir	sˠpʲeːɾʲ	sˠ pʲ e e ɾʲ	sper	SPER	SPVR	validate
gle	iris1253	Sonne::N	grian	ɟɾʲɪən̪ˠ	ɟ ɾʲ ɪ ə nˠ	Cri3n	CRIEN	KRVN	validate
gle	iris1253	Mond::N	ré	ɾˠeː	ɾˠ e e	re	RE	RV	validate
gle	iris1253	Mond::N	gealach	ɟal̪ˠax	ɟ a lˠ a x	Calax	CALAG	KVRVK	validate
gle	iris1253	Stern::N	rinn	ɾˠɪnʲ	ɾˠ ɪ nʲ	rin	RIN	RVN	validate
gle	iris1253	Stern::N	réalta	ɾˠeːl̪ˠt̪ˠə	ɾˠ e e lˠ tˠ ə	relt3	RELTE	RVRTV	validate
gle	iris1253	Wind::N	gaoth	ɡiː	ɡ i i	gi	KI	KV	validate
gle	iris1253	Wasser::N	uisce	ɪʃcə	ɪ ʃ c ə	iST3	ISCE	VSKV	validate
gle	iris1253	Stein::N	cloch	kl̪ˠɔx	k lˠ ɔ x	klox	KLUG	KRVK	validate
gle	iris1253	Erde::N	cré	cɾʲeː	c ɾʲ e e	Tre	CRE	KRV	validate
gle	iris1253	Erde::N	ithir	ɪhəɾʲ	ɪ h ə ɾʲ	ih3r	IHER	VHVR	validate
gle	iris1253	Staub::N	dusta	d̪ˠɔsˠt̪ˠə	dˠ ɔ sˠ tˠ ə	dost3	TUSTE	TVSTV	validate
gle	iris1253	Staub::N	deannach	dʲan̪ˠəx	dʲ a nˠ ə x	dan3x	TANEG	TVNVK	validate
gle	iris1253	Rauch::N	toit	t̪ˠɔtʲ	tˠ ɔ tʲ	tot	TUT	TVT	validate
gle	iris1253	Rauch::N	deatach	dʲat̪ˠəx	dʲ a tˠ ə x	dat3x	TATEG	TVTVK	validate
gle	iris1253	Feuer::N	tine	tʲɪnʲə	tʲ ɪ nʲ ə	tin3	TINE	TVNV	validate
gle	iris1253	Nebel::N	ceo	coː	c o o	To	CU	KV	validate
gle	iris1253	Wolke::N	néal	nʲeːl̪ˠ	nʲ e e lˠ	nel	NEL	NVR	validate
gle	iris1253	Wolke::N	scamall	sˠkamˠəl̪ˠ	sˠ k a mˠ ə lˠ	skam3l	SKAMEL	SKVMVR	validate
gle	iris1253	Regen::N	báisteach	bˠaːʃtʲəx	bˠ a a ʃ tʲ ə x	baSt3x	PASTEG	PVSTVK	validate
gle	iris1253	Regen::N	fearthainn	fʲaɾˠhənʲ	fʲ a ɾˠ h ə nʲ	farh3n	BARHEN	PVRHVN	validate
gle	iris1253	Schnee::N	sneachta	ʃnʲaxt̪ˠə	ʃ nʲ a x tˠ ə	Snaxt3	SNAGTE	SNVKTV	validate
gle	iris1253	Eis::N	oighear	aɪɾˠ	a ɪ ɾˠ	air	AIR	VR	validate
gle	iris1253	See::N	loch	l̪ˠɔx	lˠ ɔ x	lox	LUG	RVK	validate
gle	iris1253	Wald::N	coill	kɔlʲ	k ɔ lʲ	kol	KUL	KVR	validate
gle	iris1253	Wald::N	foraois	fˠɔɾˠiːʃ	fˠ ɔ ɾˠ i i ʃ	foriS	BURIS	PVRVS	validate
gle	iris1253	Berg::N	sliabh	ʃlʲɪəvˠ	ʃ lʲ ɪ ə vˠ	Sli3v	SLIEB	SRVW	validate
gle	iris1253	Fluss::N	abhainn	aʊnʲ	a ʊ nʲ	aun	AYN	VN	validate
gle	iris1253	Meer::N	muir	mˠɪɾʲ	mˠ ɪ ɾʲ	mir	MIR	MVR	validate
gle	iris1253	Meer::N	farraige	fˠaɾˠəɟə	fˠ a ɾˠ ə ɟ ə	far3C3	BARECE	PVRVKV	validate
gle	iris1253	Blume::N	bláth	bˠl̪ˠaː	bˠ lˠ a a	bla	PLA	PRV	validate
gle	iris1253	Gras::N	féar	fʲeːɾˠ	fʲ e e ɾˠ	fer	BER	PVR	validate
gle	iris1253	Wurzel::N	rúta	ɾˠuːt̪ˠə	ɾˠ u u tˠ ə	rut3	RYTE	RVTV	validate
gle	iris1253	Wurzel::N	fréamh	fʲɾʲeːvˠ	fʲ ɾʲ e e vˠ	frev	BREB	PRVW	validate
gle	iris1253	Baum::N	crann	kɾˠan̪ˠ	k ɾˠ a nˠ	kran	KRAN	KRVN	validate
gle	iris1253	Rinde::N	coirt	kɔɾˠtʲ	k ɔ ɾˠ tʲ	kort	KURT	KVRT	validate
gle	iris1253	Rinde::N	craiceann	kɾˠacən̪ˠ	k ɾˠ a c ə nˠ	kraT3n	KRACEN	KRVKVN	validate
gle	iris1253	Blatt::N	duille	d̪ˠɪlʲə	dˠ ɪ lʲ ə	dil3	TILE	TVRV	validate
gle	iris1253	Blatt::N	duilleog	d̪ˠɪlʲoːɡ	dˠ ɪ lʲ o o ɡ	dilog	TILUK	TVRVK	validate
gle	iris1253	Horn::N	adharc	aɪɾˠk	a ɪ ɾˠ k	airk	AIRK	VRK	validate
gle	iris1253	Feder::N	cleite	clʲɛtʲə	c lʲ ɛ tʲ ə	TlEt3	CLETE	KRVTV	validate
gle	iris1253	Flügel::N	eite	ɛtʲə	ɛ tʲ ə	Et3	ETE	VTV	validate
gle	iris1253	Flügel::N	sciathán	ʃcɪəhaːn̪ˠ	ʃ c ɪ ə h a a nˠ	STi3han	SCIEHAN	SKVHVN	validate
gle	iris1253	Schwanz::N	eireaball	ɛɾʲəbˠəl̪ˠ	ɛ ɾʲ ə bˠ ə lˠ	Er3b3l	EREPEL	VRVPVR	validate
gle	iris1253	Ei::N	ubh	ʊvˠ	ʊ vˠ	uv	YB	VW	validate
gle	iris1253	Tier::N	ainmhí	anʲəvʲɪ	a nʲ ə vʲ ɪ	an3vi	ANEBI	VNVWV	validate
gle	iris1253	Tier::N	beithíoch	bʲɛhiːəx	bʲ ɛ h i i ə x	bEhi3x	PEHIEG	PVHVK	validate
gle	iris1253	Hund::N	madra	mˠad̪ˠɾˠə	mˠ a dˠ ɾˠ ə	madr3	MATRE	MVTRV	validate
gle	iris1253	Vogel::N	éan	eːn̪ˠ	e e nˠ	en	EN	VN	validate
gle	iris1253	Fisch::N	iasc	ɪəsˠk	ɪ ə sˠ k	i3sk	IESK	VSK	validate
gle	iris1253	Schlange[Tier]::N	nathair	n̪ˠahəɾʲ	nˠ a h ə ɾʲ	nah3r	NAHER	NVHVR	validate
gle	iris1253	Wurm::N	péist	pʲeːʃtʲ	pʲ e e ʃ tʲ	peSt	PEST	PVST	validate
gle	iris1253	Ameise::N	seangán	ʃaŋɡaːn̪ˠ	ʃ a ŋ ɡ a a nˠ	SaNgan	SANKAN	SVNKVN	validate
gle	iris1253	Laus::N	míol	mʲiːl̪ˠ	mʲ i i lˠ	mil	MIL	MVR	validate
gle	iris1253	Saat::N	síol	ʃiːl̪ˠ	ʃ i i lˠ	Sil	SIL	SVR	validate
gle	iris1253	Asche::N	luaith	l̪ˠʊə	lˠ ʊ ə	lu3	LYE	RV	validate
gle	iris1253	Sand::N	gaineamh	ɡanʲəvˠ	ɡ a nʲ ə vˠ	gan3v	KANEB	KVNVW	validate
gle	iris1253	Mensch::N	duine	d̪ˠɪnʲə	dˠ ɪ nʲ ə	din3	TINE	TVNV	validate
gle	iris1253	Mann::N	fear	fʲaɾˠ	fʲ a ɾˠ	far	BAR	PVR	validate
gle	iris1253	Frau::N	bean	bʲan̪ˠ	bʲ a nˠ	ban	PAN	PVN	validate
gle	iris1253	Kind::N	gasúr	ɡasˠuːɾˠ	ɡ a sˠ u u ɾˠ	gasur	KASYR	KVSVR	validate
gle	iris1253	Kind::N	páiste	pˠaːʃtʲə	pˠ a a ʃ tʲ ə	paSt3	PASTE	PVSTV	validate
gle	iris1253	Vater::N	athair	ahəɾʲ	a h ə ɾʲ	ah3r	AHER	VHVR	validate
gle	iris1253	Mutter::N	máthair	mˠaːhəɾʲ	mˠ a a h ə ɾʲ	mah3r	MAHER	MVHVR	validate
gle	iris1253	Ehemann::N	fear céile	fʲeːɾˠ ceːlʲə	fʲ e e ɾˠ _ c e e lʲ ə	ferTel3	BER_CELE	PVR_KVRV	validate
gle	iris1253	Ehefrau::N	bean chéile	bʲan̪ˠ ˈçeːlʲə	bʲ a nˠ _ ç e e lʲ ə	banSel3	PAN_SELE	PVN_SVRV	validate
gle	iris1253	Name::N	ainm	anʲəmʲ	a nʲ ə mʲ	an3m	ANEM	VNVM	validate
gle	iris1253	Stock::N	bata	bˠat̪ˠə	bˠ a tˠ ə	bat3	PATE	PVTV	validate
gle	iris1253	Stock::N	maide	mˠadʲə	mˠ a dʲ ə	mad3	MATE	MVTV	validate
gle	iris1253	Fleisch::N	feoil	fʲoːlʲ	fʲ o o lʲ	fol	BUL	PVR	validate
gle	iris1253	Fett::N	saill	sˠalʲ	sˠ a lʲ	sal	SAL	SVR	validate
gle	iris1253	Fett::N	méathras	mʲeːhɾˠəsˠ	mʲ e e h ɾˠ ə sˠ	mehr3s	MEHRES	MVHRVS	validate
gle	iris1253	Salz::N	salann	sˠal̪ˠən̪ˠ	sˠ a lˠ ə nˠ	sal3n	SALEN	SVRVN	validate
gle	iris1253	Schnur::N	téad	tʲeːd̪ˠ	tʲ e e dˠ	ted	TET	TVT	validate
gle	iris1253	Schnur::N	sreangán	sˠɾˠaŋɡaːn̪ˠ	sˠ ɾˠ a ŋ ɡ a a nˠ	sraNgan	SRANKAN	SRVNKVN	validate
gle	iris1253	Straße::N	bóthar	bˠoːhəɾˠ	bˠ o o h ə ɾˠ	boh3r	PUHER	PVHVR	validate
gle	iris1253	Tag::N	lá	l̪ˠaː	lˠ a a	la	LA	RV	validate
gle	iris1253	Nacht::N	oíche	iːçə	i i ç ə	iS3	ISE	VSV	validate
gle	iris1253	Jahr::N	bliain	bʲlʲɪənʲ	bʲ lʲ ɪ ə nʲ	bli3n	PLIEN	PRVN	validate
gle	iris1253	groß::A	mór	mˠoːɾˠ	mˠ o o ɾˠ	mor	MUR	MVR	validate
gle	iris1253	klein::A	beag	bʲɛɡ	bʲ ɛ ɡ	bEg	PEK	PVK	validate
gle	iris1253	lang::A	fada	fˠad̪ˠə	fˠ a dˠ ə	fad3	BATE	PVTV	validate
gle	iris1253	kurz::A	gearr	ɟaːɾˠ	ɟ a a ɾˠ	Car	CAR	KVR	validate
gle	iris1253	kurz::A	gairid	ɡaɾʲədʲ	ɡ a ɾʲ ə dʲ	gar3d	KARET	KVRVT	validate
gle	iris1253	breit::A	leathan	lʲahən̪ˠ	lʲ a h ə nˠ	lah3n	LAHEN	RVHVN	validate
gle	iris1253	breit::A	fairsing	fˠaɾˠʃəɲ	fˠ a ɾˠ ʃ ə ɲ	farS35	BARSEN	PVRSVN	validate
gle	iris1253	schmal::A	cúng	kuːŋ	k u u ŋ	kuN	KYN	KVN	validate
gle	iris1253	dick[Gegenstand]::A	tiubh	tʲʊvˠ	tʲ ʊ vˠ	tuv	TYB	TVW	validate
gle	iris1253	dünn::A	caol	kiːl̪ˠ	k i i lˠ	kil	KIL	KVR	validate
gle	iris1253	dünn::A	tanaí	t̪ˠan̪ˠiː	tˠ a nˠ i i	tani	TANI	TVNV	validate
gle	iris1253	glatt::A	mín	mʲiːnʲ	mʲ i i nʲ	min	MIN	MVN	validate
gle	iris1253	glatt::A	sleamhain	ʃlʲaʊnʲ	ʃ lʲ a ʊ nʲ	Slaun	SLAYN	SRVN	validate
gle	iris1253	rund::A	cruinn	kɾˠɪnʲ	k ɾˠ ɪ nʲ	krin	KRIN	KRVN	validate
gle	iris1253	scharf::A	géar	ɟeːɾˠ	ɟ e e ɾˠ	Cer	CER	KVR	validate
gle	iris1253	scharf::A	faobhrach	fˠiːvˠɾˠəx	fˠ i i vˠ ɾˠ ə x	fivr3x	BIBREG	PVWRVK	validate
gle	iris1253	stumpf::A	maol	mˠiːl̪ˠ	mˠ i i lˠ	mil	MIL	MVR	validate
gle	iris1253	schwer::A	trom	t̪ˠɾˠɔmˠ	tˠ ɾˠ ɔ mˠ	trom	TRUM	TRVM	validate
gle	iris1253	warm::A	te	tʲɛ	tʲ ɛ	tE	TE	TV	validate
gle	iris1253	kalt::A	fuar	fˠʊəɾˠ	fˠ ʊ ə ɾˠ	fu3r	BYER	PVR	validate
gle	iris1253	nass::A	fliuch	fʲlʲʊx	fʲ lʲ ʊ x	flux	BLYG	PRVK	validate
gle	iris1253	trocken::A	tirim	tʲɪɾʲəmʲ	tʲ ɪ ɾʲ ə mʲ	tir3m	TIREM	TVRVM	validate
gle	iris1253	voll::A	lán	l̪ˠaːn̪ˠ	lˠ a a nˠ	lan	LAN	RVN	validate
gle	iris1253	schmutzig::A	salach	sˠal̪ˠəx	sˠ a lˠ ə x	sal3x	SALEG	SVRVK	validate
gle	iris1253	schwarz::A	dubh	d̪ˠʊvˠ	dˠ ʊ vˠ	duv	TYB	TVW	validate
gle	iris1253	weiß::A	bán	bˠaːn̪ˠ	bˠ a a nˠ	ban	PAN	PVN	validate
gle	iris1253	rot::A	dearg	dʲaɾˠəɡ	dʲ a ɾˠ ə ɡ	dar3g	TAREK	TVRVK	validate
gle	iris1253	gelb::A	buí	bˠiː	bˠ i i	bi	PI	PV	validate
gle	iris1253	grün::A	glas	ɡl̪ˠasˠ	ɡ lˠ a sˠ	glas	KLAS	KRVS	validate
gle	iris1253	grün::A	uaine	ʊənʲə	ʊ ə nʲ ə	u3n3	YENE	VNV	validate
gle	iris1253	gut::A	maith	mˠah	mˠ a h	mah	MAH	MVH	validate
gle	iris1253	schlecht::A	dona	d̪ˠɔn̪ˠə	dˠ ɔ nˠ ə	don3	TUNE	TVNV	validate
gle	iris1253	schlecht::A	droch-	d̪ˠɾˠɔx	dˠ ɾˠ ɔ x	drox	TRUG	TRVK	validate
gle	iris1253	richtig::A	ceart	caɾˠt̪ˠ	c a ɾˠ tˠ	Tart	CART	KVRT	validate
gle	iris1253	neu::A	úr	uːɾˠ	u u ɾˠ	ur	YR	VR	validate
gle	iris1253	neu::A	nua	n̪ˠʊə	nˠ ʊ ə	nu3	NYE	NV	validate
gle	iris1253	alt[Lebewesen]::A	sean	ʃən̪ˠ	ʃ ə nˠ	S3n	SEN	SVN	validate
gle	iris1253	alt[Lebewesen]::A	aosta	iːsˠt̪ˠə	i i sˠ tˠ ə	ist3	ISTE	VSTV	validate
gle	iris1253	fern::A	i bhfad uainn	ɪ vˠad̪ˠ ʊənʲ	ɪ _ vˠ a dˠ _ ʊ ə nʲ	ivadu3n	I_BAT_YEN	V_WVT_VN	validate
gle	iris1253	fern::A	i bhfad i gcéin	ɪ vˠad̪ˠ ɪ ceːn̪ˠ	ɪ _ vˠ a dˠ _ ɪ _ c e e nˠ	ivadiTen	I_BAT_I_CEN	V_WVT_V_KVN	validate
gle	iris1253	linker::A	clé	clʲeː	c lʲ e e	Tle	CLE	KRV	validate
gle	iris1253	rechter::A	deas	dʲasˠ	dʲ a sˠ	das	TAS	TVS	validate
gle	iris1253	anderer::A	eile	ɛlʲə	ɛ lʲ ə	El3	ELE	VRV	validate
gle	iris1253	hier::ADV	anseo	ənʲˈʃɔ	ə nʲ ʃ ɔ	3nSo	ENSU	VNSV	validate
gle	iris1253	dort::ADV	ann	an̪ˠ	a nˠ	an	AN	VN	validate
gle	iris1253	dort::ADV	ansin	ənʲˈʃɪnʲ	ə nʲ ʃ ɪ nʲ	3nSin	ENSIN	VNSVN	validate
gle	iris1253	nicht::ADV	ní	nʲiː	nʲ i i	ni	NI	NV	validate
gle	iris1253	nicht::ADV	cha	xa	x a	xa	GA	KV	validate
gle	iris1253	dies::PRN	seo	ʃɔ	ʃ ɔ	So	SU	SV	validate
gle	iris1253	das::PRN	sin	ʃɪnʲ	ʃ ɪ nʲ	Sin	SIN	SVN	validate
gle	iris1253	ich::PRN	mé	mʲeː	mʲ e e	me	ME	MV	validate
gle	iris1253	ich::PRN	mise	mʲɪʃə	mʲ ɪ ʃ ə	miS3	MISE	MVSV	validate
gle	iris1253	du::PRN	tú	t̪ˠuː	tˠ u u	tu	TY	TV	validate
gle	iris1253	du::PRN	tusa	t̪ˠʊsˠə	tˠ ʊ sˠ ə	tus3	TYSE	TVSV	validate
gle	iris1253	er::PRN	sé	ʃeː	ʃ e e	Se	SE	SV	validate
gle	iris1253	er::PRN	seisean	ʃɛʃən̪ˠ	ʃ ɛ ʃ ə nˠ	SES3n	SESEN	SVSVN	validate
gle	iris1253	wir::PRN	sinn	ʃɪnʲ	ʃ ɪ nʲ	Sin	SIN	SVN	validate
gle	iris1253	ihr::PRN	sibh	ʃɪvʲ	ʃ ɪ vʲ	Siv	SIB	SVW	validate
gle	iris1253	ihr::PRN	sibhse	ʃɪvʲʃə	ʃ ɪ vʲ ʃ ə	SivS3	SIBSE	SVWSV	validate
gle	iris1253	sie::PRN	siad	ʃɪəd̪ˠ	ʃ ɪ ə dˠ	Si3d	SIET	SVT	validate
gle	iris1253	sie::PRN	siadsan	ʃɪəd̪ˠsˠən̪ˠ	ʃ ɪ ə dˠ sˠ ə nˠ	Si3ds3n	SIETSEN	SVTSVN	validate
gle	iris1253	was::FPRN	cad	kad̪ˠ	k a dˠ	kad	KAT	KVT	validate
gle	iris1253	was::FPRN	céard	ceːɾˠd̪ˠ	c e e ɾˠ dˠ	Terd	CERT	KVRT	validate
gle	iris1253	wer::FPRN	cé	ceː	c e e	Te	CE	KV	validate
gle	iris1253	wo::FADV	cá	kaː	k a a	ka	KA	KV	validate
gle	iris1253	wo::FADV	cén áit	ceːnʲ aːtʲ	c e e nʲ _ a a tʲ	Tenat	CEN_AT	KVN_VT	validate
gle	iris1253	wie::FADV	conas	kɔn̪ˠəsˠ	k ɔ nˠ ə sˠ	kon3s	KUNES	KVNVS	validate
gle	iris1253	wie::FADV	cén chaoi	ceːnʲ xiː	c e e nʲ _ x i i	Tenxi	CEN_GI	KVN_KV	validate
gle	iris1253	eins::NUM	aon	iːn̪ˠ	i i nˠ	in	IN	VN	validate
gle	iris1253	zwei::NUM	dhá	ɡaː	ɡ a a	ga	KA	KV	validate
gle	iris1253	drei::NUM	trí	tʲɾʲiː	tʲ ɾʲ i i	tri	TRI	TRV	validate
gle	iris1253	vier::NUM	ceathair	cahəɾʲ	c a h ə ɾʲ	Tah3r	CAHER	KVHVR	validate
gle	iris1253	fünf::NUM	cúig	kuːɟ	k u u ɟ	kuC	KYC	KVK	validate
gle	iris1253	und::CNJ	agus	aɡəsˠ	a ɡ ə sˠ	ag3s	AKES	VKVS	validate
gle	iris1253	stehen::V	seas	ʃasˠ	ʃ a sˠ	Sas	SAS	SVS	validate
gle	iris1253	sitzen::V	suigh	sˠɪɟ	sˠ ɪ ɟ	siC	SIC	SVK	validate
gle	iris1253	liegen::V	luigh	l̪ˠɪɟ	lˠ ɪ ɟ	liC	LIC	RVK	validate
gle	iris1253	wehen::V	séid	ʃeːdʲ	ʃ e e dʲ	Sed	SET	SVT	validate
gle	iris1253	fließen::V	rith	ɾˠɪh	ɾˠ ɪ h	rih	RIH	RVH	validate
gle	iris1253	fließen::V	snigh	ʃnʲɪɟ	ʃ nʲ ɪ ɟ	SniC	SNIC	SNVK	validate
gle	iris1253	fallen::V	tit	tʲɪtʲ	tʲ ɪ tʲ	tit	TIT	TVT	validate
gle	iris1253	brennen::V	dóigh	d̪ˠoːɟ	dˠ o o ɟ	doC	TUC	TVK	validate
gle	iris1253	leben::V	mair	mˠaɾʲ	mˠ a ɾʲ	mar	MAR	MVR	validate
gle	iris1253	atmen::V	análaigh	an̪ˠaːl̪ˠiː	a nˠ a a lˠ i i	anali	ANALI	VNVRV	validate
gle	iris1253	trinken::V	ól	oːl̪ˠ	o o lˠ	ol	UL	VR	validate
gle	iris1253	essen::V	ith	ɪh	ɪ h	ih	IH	VH	validate
